benchmark	path	metric	runs	min_ms	median_ms	max_ms	mean_ms	values_ms
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownBool_lower	1	0.307	0.307	0.307	0.307	0.307
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownBox_lower	1	0.303	0.303	0.303	0.303	0.303
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownEqType_lower	1	0.316	0.316	0.316	0.316	0.316
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownMonoid_lower	1	0.312	0.312	0.312	0.312	0.312
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownFunctor_lower	1	0.790	0.790	0.790	0.790	0.790
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownHigher_lower	1	0.381	0.381	0.381	0.381	0.381
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownMonad_lower	1	0.365	0.365	0.365	0.365	0.365
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownIO_lower	1	0.312	0.312	0.312	0.312	0.312
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownNormalize_lower	1	0.327	0.327	0.327	0.327	0.327
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownApplyType_lower	1	0.323	0.323	0.323	0.323	0.323
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownInt_lower	1	0.308	0.308	0.308	0.308	0.308
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownNat_lower	1	0.306	0.306	0.306	0.306	0.306
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownZero_lower	1	0.312	0.312	0.312	0.312	0.312
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownSucc_lower	1	0.306	0.306	0.306	0.306	0.306
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownExpr_lower	1	0.306	0.306	0.306	0.306	0.306
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownSomeExpr_lower	1	0.320	0.320	0.320	0.320	0.320
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownDoneNat_lower	1	0.315	0.315	0.315	0.315	0.315
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownStep_lower	1	0.307	0.307	0.307	0.307	0.307
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownMainValue_lower	1	0.321	0.321	0.321	0.321	0.321
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownDoneNow_lower	1	0.314	0.314	0.314	0.314	0.314
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownUnwrapSome_lower	1	0.380	0.380	0.380	0.380	0.380
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownExprValue_lower	1	0.331	0.331	0.331	0.331	0.331
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownId_lower	1	0.310	0.310	0.310	0.310	0.310
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownTwoName_lower	1	0.323	0.323	0.323	0.323	0.323
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownAnswer_lower	1	0.314	0.314	0.314	0.314	0.314
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownEqMethod_lower	1	0.324	0.324	0.324	0.324	0.324
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownMempty_lower	1	0.313	0.313	0.313	0.313	0.313
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownAppend_lower	1	0.312	0.312	0.312	0.312	0.312
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownMap_lower	1	0.307	0.307	0.307	0.307	0.307
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownBind_lower	1	0.307	0.307	0.307	0.307	0.307
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownWrap_lower	1	0.309	0.309	0.309	0.309	0.309
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownLeft_lower	1	0.308	0.308	0.308	0.308	0.308
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownRight_lower	1	0.310	0.310	0.310	0.310	0.310
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownSameCtor_lower	1	0.318	0.318	0.318	0.318	0.318
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownUsesQualifiedClass_lower	1	0.457	0.457	0.457	0.457	0.457
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownUsesClass_lower	1	0.655	0.655	0.655	0.655	0.655
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownAlso_lower	1	0.322	0.322	0.322	0.322	0.322
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownAsKeyword_lower	1	0.323	0.323	0.323	0.323	0.323
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownX_lower	1	0.303	0.303	0.303	0.303	0.303
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownA_lower	1	0.301	0.301	0.301	0.301	0.301
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownBoxed_lower	1	0.311	0.311	0.311	0.311	0.311
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownB_lower	1	0.300	0.300	0.300	0.300	0.300
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownF_lower	1	0.299	0.299	0.299	0.299	0.299
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownK_lower	1	0.301	0.301	0.301	0.301	0.301
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownM_lower	1	0.308	0.308	0.308	0.308	0.308
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownNext_lower	1	0.307	0.307	0.307	0.307	0.307
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownN_lower	1	0.302	0.302	0.302	0.302	0.302
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownZeroInt_lower	1	0.321	0.321	0.321	0.321	0.321
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownOne_lower	1	0.310	0.310	0.310	0.310	0.310
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownTwo_lower	1	0.305	0.305	0.305	0.305	0.305
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownForall_lower	1	0.664	0.664	0.664	0.664	0.664
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownTypeLambda_lower	1	0.345	0.345	0.345	0.345	0.345
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownLambda_lower	1	0.321	0.321	0.321	0.321	0.321
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownLeftParen_lower	1	0.328	0.328	0.328	0.328	0.328
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownRightParen_lower	1	0.326	0.326	0.326	0.326	0.326
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownLeftBrace_lower	1	0.343	0.343	0.343	0.343	0.343
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownRightBrace_lower	1	0.324	0.324	0.324	0.324	0.324
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownDoubleColon_lower	1	0.329	0.329	0.329	0.329	0.329
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownColon_lower	1	0.315	0.315	0.315	0.315	0.315
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownStar_lower	1	0.374	0.374	0.374	0.374	0.374
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownEquals_lower	1	0.323	0.323	0.323	0.323	0.323
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownSemicolon_lower	1	0.326	0.326	0.326	0.326	0.326
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownComma_lower	1	0.316	0.316	0.316	0.316	0.316
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownDot_lower	1	0.315	0.315	0.315	0.315	0.315
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownBar_lower	1	0.326	0.326	0.326	0.326	0.326
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownWildcard_lower	1	0.708	0.708	0.708	0.708	0.708
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownUnknown_lower	1	0.355	0.355	0.355	0.355	0.355
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanSourceToken_lower	1	0.413	0.413	0.413	0.413	0.413
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_advanceTrivia_lower	1	0.374	0.374	0.374	0.374	0.374
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_skipTrivia64_lower	1	0.294	0.294	0.294	0.294	0.294
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_skipTrivia32_lower	1	0.284	0.284	0.284	0.284	0.284
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_skipTrivia16_lower	1	0.364	0.364	0.364	0.364	0.364
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_skipTrivia8_lower	1	0.287	0.287	0.287	0.287	0.287
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_skipTrivia4_lower	1	0.289	0.289	0.289	0.289	0.289
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_skipTrivia2_lower	1	0.275	0.275	0.275	0.275	0.275
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_skipTriviaStep_lower	1	0.356	0.356	0.356	0.356	0.356
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_sourceStartsWith_lower	1	0.294	0.294	0.294	0.294	0.294
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_stringExactMatch_lower	1	0.319	0.319	0.319	0.319	0.319
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.defs_scc_classification	1	0.263	0.263	0.263	0.263	0.263
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_tokenizeCompleteModule	1	136.814	136.814	136.814	136.814	136.814
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_initialSourceCursor	1	2.098	2.098	2.098	2.098	2.098
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_initialScanState	1	6.387	6.387	6.387	6.387	6.387
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_finishScannedInput	1	118.345	118.345	118.345	118.345	118.345
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_reverseScannedInput	1	57.379	57.379	57.379	57.379	57.379
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_finishReverseInput	1	51.330	51.330	51.330	51.330	51.330
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_reverseMany256	1	47.059	47.059	47.059	47.059	47.059
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_reverseMany128	1	46.240	46.240	46.240	46.240	46.240
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_reverseMany64	1	45.441	45.441	45.441	45.441	45.441
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_reverseMany32	1	46.825	46.825	46.825	46.825	46.825
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_reverseMany16	1	47.420	47.420	47.420	47.420	47.420
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_reverseMany8	1	46.882	46.882	46.882	46.882	46.882
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_reverseMany4	1	46.082	46.082	46.082	46.082	46.082
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_reverseMany2	1	49.997	49.997	49.997	49.997	49.997
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_reverseStep	1	75.621	75.621	75.621	75.621	75.621
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanMany256	1	109.636	109.636	109.636	109.636	109.636
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanMany128	1	109.671	109.671	109.671	109.671	109.671
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanMany64	1	115.868	115.868	115.868	115.868	115.868
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanMany32	1	111.898	111.898	111.898	111.898	111.898
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanMany16	1	111.549	111.549	111.549	111.549	111.549
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanMany8	1	110.087	110.087	110.087	110.087	110.087
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanMany4	1	114.699	114.699	114.699	114.699	114.699
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanMany2	1	111.449	111.449	111.449	111.449	111.449
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanStep	1	171.086	171.086	171.086	171.086	171.086
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanActiveSource	1	192.092	192.092	192.092	192.092	192.092
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownToken	1	21.684	21.684	21.684	21.684	21.684
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownModule	1	144.035	144.035	144.035	144.035	144.035
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownExport	1	148.368	148.368	148.368	148.368	148.368
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownDef	1	146.284	146.284	146.284	146.284	146.284
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownType	1	145.912	145.912	145.912	145.912	145.912
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownFamily	1	144.347	144.347	144.347	144.347	144.347
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownData	1	149.326	149.326	149.326	149.326	149.326
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownClass	1	146.570	146.570	146.570	146.570	146.570
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownDeriving	1	144.506	144.506	144.506	144.506	144.506
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownImport	1	149.712	149.712	149.712	149.712	149.712
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownExposing	1	143.050	143.050	143.050	143.050	143.050
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownLet	1	148.471	148.471	148.471	148.471	148.471
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownInstance	1	144.885	144.885	144.885	144.885	144.885
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownIn	1	147.011	147.011	147.011	147.011	147.011
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownCase	1	143.622	143.622	143.622	143.622	143.622
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownOf	1	145.842	145.842	145.842	145.842	145.842
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownWhere	1	145.208	145.208	145.208	145.208	145.208
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownTrue	1	146.116	146.116	146.116	146.116	146.116
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownFalse	1	148.976	148.976	148.976	148.976	148.976
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownArrow	1	144.189	144.189	144.189	144.189	144.189
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownConstraintArrow	1	148.595	148.595	148.595	148.595	148.595
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownFundepArrow	1	145.376	145.376	145.376	145.376	145.376
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownMainModule	1	148.404	148.404	148.404	148.404	148.404
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownPrelude	1	143.214	143.214	143.214	143.214	143.214
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownCore	1	147.218	147.218	147.218	147.218	147.218
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownModuleAliasC	1	147.762	147.762	147.762	147.762	147.762
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownTokenType	1	142.952	142.952	142.952	142.952	142.952
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownBool	1	148.568	148.568	148.568	148.568	148.568
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownBox	1	147.651	147.651	147.651	147.651	147.651
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownEqType	1	145.077	145.077	145.077	145.077	145.077
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownMonoid	1	146.888	146.888	146.888	146.888	146.888
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownFunctor	1	143.615	143.615	143.615	143.615	143.615
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownHigher	1	146.948	146.948	146.948	146.948	146.948
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownMonad	1	145.253	145.253	145.253	145.253	145.253
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownIO	1	146.033	146.033	146.033	146.033	146.033
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownNormalize	1	146.635	146.635	146.635	146.635	146.635
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownApplyType	1	147.309	147.309	147.309	147.309	147.309
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownInt	1	147.801	147.801	147.801	147.801	147.801
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownNat	1	142.471	142.471	142.471	142.471	142.471
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownZero	1	143.226	143.226	143.226	143.226	143.226
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownSucc	1	148.157	148.157	148.157	148.157	148.157
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownExpr	1	144.480	144.480	144.480	144.480	144.480
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownSomeExpr	1	148.474	148.474	148.474	148.474	148.474
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownDoneNat	1	146.640	146.640	146.640	146.640	146.640
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownStep	1	148.429	148.429	148.429	148.429	148.429
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownMainValue	1	143.457	143.457	143.457	143.457	143.457
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownDoneNow	1	144.400	144.400	144.400	144.400	144.400
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownUnwrapSome	1	147.241	147.241	147.241	147.241	147.241
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownExprValue	1	145.093	145.093	145.093	145.093	145.093
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownId	1	148.852	148.852	148.852	148.852	148.852
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownTwoName	1	146.767	146.767	146.767	146.767	146.767
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownAnswer	1	145.168	145.168	145.168	145.168	145.168
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownEqMethod	1	151.718	151.718	151.718	151.718	151.718
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownMempty	1	144.973	144.973	144.973	144.973	144.973
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownAppend	1	146.990	146.990	146.990	146.990	146.990
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownMap	1	148.888	148.888	148.888	148.888	148.888
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownBind	1	145.427	145.427	145.427	145.427	145.427
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownWrap	1	149.164	149.164	149.164	149.164	149.164
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownLeft	1	146.941	146.941	146.941	146.941	146.941
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownRight	1	146.009	146.009	146.009	146.009	146.009
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownSameCtor	1	148.776	148.776	148.776	148.776	148.776
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownUsesQualifiedClass	1	145.049	145.049	145.049	145.049	145.049
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownUsesClass	1	147.766	147.766	147.766	147.766	147.766
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownAlso	1	144.971	144.971	144.971	144.971	144.971
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownAsKeyword	1	144.246	144.246	144.246	144.246	144.246
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownX	1	147.905	147.905	147.905	147.905	147.905
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownA	1	143.552	143.552	143.552	143.552	143.552
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownBoxed	1	146.137	146.137	146.137	146.137	146.137
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownB	1	146.122	146.122	146.122	146.122	146.122
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownF	1	143.863	143.863	143.863	143.863	143.863
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownK	1	145.250	145.250	145.250	145.250	145.250
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownM	1	144.555	144.555	144.555	144.555	144.555
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownNext	1	146.065	146.065	146.065	146.065	146.065
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownN	1	144.517	144.517	144.517	144.517	144.517
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownZeroInt	1	145.234	145.234	145.234	145.234	145.234
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownOne	1	148.157	148.157	148.157	148.157	148.157
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownTwo	1	144.634	144.634	144.634	144.634	144.634
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownForall	1	148.426	148.426	148.426	148.426	148.426
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownTypeLambda	1	144.162	144.162	144.162	144.162	144.162
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownLambda	1	142.632	142.632	142.632	142.632	142.632
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanKnownLeftParen	1	148.479	148.479	148.479	148.479	148.479
