benchmark	path	metric	runs	min_ms	median_ms	max_ms	mean_ms	values_ms
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_1.pipeline.elab_pipeline.presolution.edge_loop.execute.record_trace	1	22.749	22.749	22.749	22.749	22.749
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_1.pipeline.elab_pipeline.presolution.edge_loop.execute.record_witness	1	0.055	0.055	0.055	0.055	0.055
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_1.pipeline.elab_pipeline.presolution.edge_loop.canonicalize_trace_interiors	1	0.020	0.020	0.020	0.020	0.020
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_1.pipeline.elab_pipeline.presolution.edge_loop.drain_unify_closure	1	0.013	0.013	0.013	0.013	0.013
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_1.pipeline.elab_pipeline.presolution.edge_loop	1	288.554	288.554	288.554	288.554	288.554
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_1.pipeline.elab_pipeline.presolution.finalize.pre_materialization_boundary	1	0.490	0.490	0.490	0.490	0.490
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_1.pipeline.elab_pipeline.presolution.finalize.materialize_expansions	1	11.345	11.345	11.345	11.345	11.345
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_1.pipeline.elab_pipeline.presolution.finalize.materialization_coverage	1	0.511	0.511	0.511	0.511	0.511
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_1.pipeline.elab_pipeline.presolution.finalize.post_materialization_boundary	1	0.490	0.490	0.490	0.490	0.490
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_1.pipeline.elab_pipeline.presolution.finalize.rewrite_constraint	1	5.018	5.018	5.018	5.018	5.018
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_1.pipeline.elab_pipeline.presolution.finalize.post_rewrite_validate	1	0.466	0.466	0.466	0.466	0.466
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_1.pipeline.elab_pipeline.presolution.finalize.rigidify_validate	1	20.284	20.284	20.284	20.284	20.284
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_1.pipeline.elab_pipeline.presolution.finalize.normalize_witnesses	1	3.881	3.881	3.881	3.881	3.881
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_1.pipeline.elab_pipeline.presolution.finalize.post_witness_validate	1	0.471	0.471	0.471	0.471	0.471
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_1.pipeline.elab_pipeline.presolution.post_validate	1	0.911	0.911	0.911	0.911	0.911
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_1.pipeline.elab_pipeline.presolution	1	339.213	339.213	339.213	339.213	339.213
